Gene_ID	Chrom	Start	End	Strand	Gene_Symbol	Description	gene_biotype	Protein_ID	old_locus_tag	locus_tag	761_1_FPKM	761_2_FPKM	761_3_FPKM	NO_1_FPKM	NO_2_FPKM	NO_3_FPKM	761/NO.fc	761/NO.baseMean	761/NO.lfcSE	761/NO.stat	761/NO.raw.pval	761/NO.bh.pval	NO.mean	761.mean	N_NO_1	N_NO_2	N_NO_3	N_761_1	N_761_2	N_761_3	NO_1_Read_Count	NO_2_Read_Count	NO_3_Read_Count	761_1_Read_Count	761_2_Read_Count	761_3_Read_Count
23673364	FN434113.1	2046336	2046584	+	.	hypothetical protein	protein_coding	WP_013036069.1	.	EAMY_RS26535	124.505743	101.904417	43.320849	66.729272	104.073742	86.923314	1.18967982758876	260.819290158019	0.28697662769021	0.873149018066973	0.382581858928086	0.564860860159601	7.89842077410702	8.14487973962601	7.83666765	8.02993336	7.96075164	8.28146825	8.14309512	7.67302159	240	284	227	391	328	123
23673368	FN434113.1	2189126	2189449	+	.	DUF6388 family protein	protein_coding	WP_024015271.1	EAMY_2148	EAMY_RS27210	37.686663	38.20265	34.646244	41.667179	50.974825	37.96247	-1.02940633392505	156.168567567825	0.175103280463398	-0.238788013904358	0.811269964933295	0.890627502811767	7.30598310869405	7.26768330407497	7.31801955	7.34867706	7.21251509	7.26075132	7.27867811	7.29272725	195	181	129	154	160	128
23673369	FN434113.1	2189514	2189693	-	.	DUF2158 domain-containing protein	protein_coding	WP_004158126.1	.	EAMY_RS27215	664.264145	743.519067	415.105308	679.623734	910.4498	654.720185	-1.07886457784418	1451.86619330094	0.18736635747647	-0.584490121243178	0.558890609684365	0.714090232835177	10.5577596328745	10.4475205498499	10.51527515	10.6210552	10.43131101	10.50628507	10.60365719	10.2654194	1767	1796	1236	1508	1730	852
23673373	FN434113.1	2329990	2330682	+	.	CidB/LrgB family autolysis modulator	pseudogene	.	.	EAMY_RS27860	10.068422	9.488645	9.870805	15.78441	18.038878	12.657979	-1.37926473552884	104.327721778289	0.212676543449835	-2.18124380912911	0.0291653880886896	0.0975704121154349	6.91494135690687	6.45916810845742	6.84889933	6.83390489	6.66589152	6.58642768	6.56263529	6.65120135	158	137	92	88	85	78
23673375	FN434113.1	2386901	2387626	+	.	hypothetical protein	protein_coding	WP_013036114.1	.	EAMY_RS28080	8.627847	9.590128	12.804436	8.868513	9.803478	11.688618	1.18266082076192	90.426562441656	0.255370411571325	0.947785517474672	0.343238654802312	0.523525625001506	6.36934558522342	6.61735804348559	6.40588023	6.37841288	6.51843535	6.39831521	6.46379615	6.70823497	93	78	89	79	90	106
23673377	FN434113.1	2394855	2396511	-	.	multidrug ABC transporter permease/ATP-binding protein	pseudogene	.	EAMY_2334	EAMY_RS28115	11.771304	11.391629	9.473746	14.665237	15.363985	15.191169	-1.21224170194019	256.676961910578	0.146211748152385	-1.89914546343624	0.057545352931551	0.159304718698844	8.13646115584142	7.85771550477648	8.09936711	8.02361313	8.07003189	7.95520434	7.943323	7.90273882	351	279	264	246	244	179
23673379	FN434113.1	2416375	2416632	+	.	hypothetical protein	protein_coding	WP_004164578.1	.	EAMY_RS28185	285.501229	271.061125	389.543632	201.791388	205.130607	222.108168	1.7422133265776	836.758976341631	0.199874335341079	4.00712420246136	6.14625457684764e-05	0.000731822856784511	9.25250684777035	10.0547196227889	9.47987782	9.38709459	9.49467394	9.73956468	9.71164418	10.09345023	752	580	601	929	904	1146
23673387	FN434113.1	2573310	2573585	-	.	DUF1471 domain-containing protein	protein_coding	WP_004158951.1	.	EAMY_RS28935	756.403887	1634.377863	647.569364	1485.720593	1329.704572	1362.157919	-1.21829585086279	3958.0584034324	0.277022771533588	-1.02830723321502	0.303805329666123	0.481968149546733	12.0860624331429	11.8010370446326	12.10774148	11.90067175	11.97946726	11.6127291	12.20603369	11.59918125	5923	4022	3943	2633	5831	2038
23673390	FN434113.1	2610934	2611251	+	.	hypothetical protein	protein_coding	WP_013036149.1	.	EAMY_RS29010	47.872497	42.329256	36.954631	28.519944	39.311139	26.385499	1.55146132758031	142.536082048117	0.191604585358909	3.30695497117352	0.000943160515805089	0.00675254145151833	6.8030436095844	7.43801302270914	6.9854175	7.08478366	6.90572429	7.32058337	7.24703245	7.23446849	131	137	88	192	174	134
23673395	FN434113.1	2651034	2651561	-	.	Arm DNA-binding domain-containing protein	pseudogene	.	EAMY_2566	EAMY_RS29195	12.764299	18.31448	15.44686	14.685495	16.417683	13.182528	1.20509726422628	96.8494473406163	0.225601144735809	1.19303291823007	0.232856481253382	0.404972847328274	6.45380965838692	6.72848040866074	6.57530652	6.55118248	6.47637475	6.50385194	6.72415875	6.68989149	112	95	73	85	125	93
23673396	FN434113.1	2863685	2865901	-	fhuA	ferrichrome porin FhuA	pseudogene	.	.	EAMY_RS30195	15.521583	16.365364	14.161476	19.454803	22.431225	19.869459	-1.16892207420799	475.922531093634	0.123036802759825	-1.83017399063259	0.0672239257223504	0.176815424584044	9.00247168842487	8.77796910242732	8.96332885	8.95436981	8.9232196	8.80970515	8.85705724	8.84014429	623	545	462	434	469	358
23673397	FN434113.1	2866434	2866670	-	.	type II toxin-antitoxin system RelE/ParE family toxin	protein_coding	WP_013035888.1	.	EAMY_RS30205	6.69104	7.507546	4.810456	9.347729	6.930209	5.632348	-1.02747019856979	19.4647958666121	0.421580155513269	-0.0927381166174939	0.926111614797502	0.963225668239606	4.29957343980097	4.26581975644325	4.39265439	4.24632248	4.21610555	4.28273254	4.32264379	4.2334343	32	18	14	20	23	13
23673398	FN434113.1	2867559	2867963	-	.	hypothetical protein	protein_coding	WP_013035886.1	.	EAMY_RS30220	372.755359	528.533656	382.407915	487.698299	388.19723	586.917447	-1.00197502417139	2236.64796622441	0.205392580579733	-0.0138590570992808	0.988942426292079	0.992924942944542	11.1286324819327	11.1256109122876	11.17265369	10.89190229	11.25769903	10.98047017	11.25518341	11.09869733	2853	1723	2493	1904	2767	1766
23673399	FN434113.1	2887105	2887767	+	can	carbonate dehydratase	protein_coding	WP_013035883.1	EAMY_2797	EAMY_RS30300	31.452429	32.671044	20.76717	29.23809	29.590146	33.939719	1.04180045131508	235.594899483622	0.183314526282716	0.32228197287341	0.747239088746798	0.844311908325837	7.85285558766864	7.90696605943564	7.87681424	7.78292251	7.92672066	7.93423034	7.97126218	7.750664	280	215	236	263	280	157
23673401	FN434113.1	3062494	3062763	-	.	hypothetical protein	protein_coding	WP_223386160.1	.	EAMY_RS31015	2.936623	6.303437	6.820979	5.128268	3.717501	9.53476	1.00913059527491	18.8607875129615	0.508269098196868	0.0257991111514448	0.979417570812512	0.988343004325384	4.22996875881112	4.2446300137755	4.17454051	4.06936961	4.3493921	4.05798826	4.24295534	4.30341457	20	11	27	10	22	21
23673406	FN434113.1	3102272	3102721	-	.	DcrB-related protein	protein_coding	WP_013035847.1	.	EAMY_RS31165	37.177648	40.399302	44.433808	52.462183	59.817971	48.733218	-1.14603899258789	254.661740889458	0.172661768535664	-1.13896743064862	0.254716738819099	0.431939257966844	8.08472120104084	7.89384688429912	8.07187163	8.05516728	7.9682875	7.84793615	7.91096005	8.05627419	341	295	230	211	235	228
23673407	FN434113.1	3106017	3106451	-	.	hypothetical protein	protein_coding	WP_013035846.1	.	EAMY_RS31180	114.649816	105.103393	114.310204	85.624394	68.173608	74.305371	1.66898257718342	501.369489899934	0.175293733147417	4.215603609733	2.49110987447456e-05	0.00034338037356865	8.55183426715699	9.29337095300453	8.87566487	8.6221256	8.72847091	9.09805226	9.04361415	9.19883686	538	325	339	629	591	567
23673409	FN434113.1	3159868	3160059	-	.	hypothetical protein	protein_coding	WP_004159981.1	.	EAMY_RS31440	111.912871	117.652222	144.336793	135.218007	144.950857	163.878687	-1.02836325793646	315.919884546771	0.187583378383749	-0.215104189724805	0.82968608743682	0.904055830606314	8.32194579165384	8.28464295713668	8.2974569	8.23914915	8.37970022	8.17687849	8.21994485	8.44766645	375	305	330	271	292	316
23673411	FN434113.1	3211039	3211707	+	.	hypothetical protein	protein_coding	WP_013035809.1	.	EAMY_RS31700	54.0444	48.913953	43.652519	44.291679	61.377412	51.735693	1.07328999250685	406.833813486904	0.138114058173178	0.738809157217633	0.460022890506205	0.632269773380891	8.61701884009373	8.71781259478335	8.58189423	8.70286095	8.63746596	8.730299	8.66937455	8.67373991	428	450	363	456	423	333
23673412	FN434113.1	3263335	3263769	-	.	cysteine protease	protein_coding	WP_071524097.1	EAMY_3175	EAMY_RS31935	4.374556	6.046557	5.644948	5.252054	6.292948	7.671646	-1.03451349037879	30.7683651013272	0.338760079797724	-0.144504802760177	0.885101864203265	0.936105823904249	4.96791158651652	4.91841567238782	4.89799256	4.90838758	5.01567386	4.84211788	4.96133205	4.97929318	33	30	35	24	34	28
23673414	FN434113.1	3277512	3277916	+	.	cupin domain-containing protein	protein_coding	WP_013035800.1	.	EAMY_RS32005	1046.612472	996.134087	1077.71472	919.156591	1001.922856	1015.157654	1.22352089884464	4960.49854391689	0.122905233556896	2.3679930930723	0.0178848697818691	0.0669071367290193	12.1232942900262	12.4145677366773	12.20309193	12.15285735	12.22083685	12.30966126	12.28320791	12.43810238	5377	4447	4312	5346	5215	4977
23673415	FN434113.1	3286833	3287414	-	.	hypothetical protein	protein_coding	WP_004160221.1	.	EAMY_RS32045	274.105005	224.504565	303.327641	303.572326	224.826937	283.585387	1.13030320748611	1907.15038455419	0.205659942623094	0.859233110290298	0.390211919490945	0.571557231125446	10.8058145665649	10.9831454303388	10.97851422	10.6446521	10.86886201	10.90851725	10.77135631	11.09227581	2552	1434	1731	2012	1689	2013
23673418	FN434113.1	3295418	3295807	-	.	hypothetical protein	protein_coding	WP_004160249.1	.	EAMY_RS32085	2.236351	2.777039	4.047614	4.792958	4.679372	7.334431	-1.61014554332972	20.0646469815669	0.439689977043373	-1.56289917295207	0.118076312237601	0.260857102431091	4.62376201906146	3.95187549260906	4.34573442	4.28961055	4.46829059	4.15813579	4.20369108	4.33433347	27	20	30	11	14	18
23673419	FN434113.1	3297887	3298429	-	.	hypothetical protein	protein_coding	WP_004164822.1	.	EAMY_RS32105	4.088558	3.846648	6.621787	2.932463	2.856744	5.9702	1.44147920891385	29.3235593005033	0.422978072341464	1.24722784195387	0.212313966865897	0.380286598173862	4.58582968235161	5.11406247072392	4.69881547	4.65528396	4.92410148	4.81166588	4.79545428	5.06832583	23	17	34	28	27	41
23673420	FN434113.1	3298506	3299102	-	.	hypothetical protein	protein_coding	WP_004160254.1	.	EAMY_RS32110	2.257806	1.684564	1.175187	1.275624	1.375594	1.27769	1.48546726330011	10.8965042623641	0.531419936620643	1.07432328389435	0.282677812838349	0.460117089409674	3.13782748091625	3.69944416627155	3.40870161	3.39666356	3.39914771	3.53805611	3.46946239	3.4227221	11	9	8	17	13	8
23673424	FN434113.1	3419059	3420148	+	.	site-specific integrase	pseudogene	.	EAMY_3310	EAMY_RS32560	63.358317	66.927362	64.768014	71.518169	74.170192	74.703532	1.01548686549255	909.750088842296	0.12472133069346	0.177768947213768	0.858904435405391	0.922794480729854	9.81761554031565	9.84094311569407	9.85863147	9.77191654	9.83474961	9.77751181	9.82851123	9.89337453	1126	886	854	871	943	805
23673427	FN434113.1	3423761	3424356	-	.	phage baseplate assembly protein	pseudogene	.	.	EAMY_RS32590	0.665175	0.519197	0.588579	0.11616	1.071702	0.959875	-1.00394164362313	4.60096787159819	0.874117206706998	-0.00649273549665386	0.994819582987146	NA	2.21635339146445	2.18737586696431	2.08913582	2.22025382	2.21411245	2.18257764	2.16083979	2.18307904	1	7	6	5	4	4
23673428	FN434113.1	3425730	3426401	-	.	site-specific DNA-methyltransferase	pseudogene	.	EAMY_3316	EAMY_RS32605	4.011637	6.216458	6.394668	7.417674	5.159843	3.972817	1.13519561398264	45.408243367771	0.352717726230739	0.518660976821937	0.603997178911663	0.748550539275201	5.40130605239209	5.60151798783425	5.63371682	5.39106347	5.32675608	5.35830163	5.55359172	5.62325413	72	38	28	34	54	49
23673431	FN434113.1	3428761	3429150	+	.	hypothetical protein	protein_coding	WP_004160474.1	.	EAMY_RS32625	0.203305	0.59508	0.224867	1.420136	0.233969	0.488962	-1.93865249572516	2.48887922462098	1.19920403572084	-0.796406778561826	0.425795639563919	NA	1.71238103604907	0.766167922588047	1.42295013	1.29171263	1.31961185	1.29261575	1.3359689	1.30134829	8	1	2	1	3	1
23673433	FN434113.1	3445770	3446030	-	yjbE	exopolysaccharide production protein YjbE	protein_coding	WP_004160510.1	.	EAMY_RS32710	1562.68854	1725.343626	1918.610417	1651.479174	1378.854931	1557.344128	1.30213473597901	5206.42910645984	0.175101262438805	2.17519126429227	0.0296157865413089	0.0986796819360364	12.142956609856	12.5240998671956	12.34111341	12.09864612	12.24067577	12.30757621	12.39443927	12.57114585	6226	3944	4263	5144	5821	5710
23673436	FN434113.1	3556082	3556528	-	.	hypothetical protein	protein_coding	WP_004164860.1	EAMY_3461	EAMY_RS33310	17.737992	20.940949	16.284025	22.612565	22.454704	19.83742	-1.03579185872203	107.312413007508	0.202187934792732	-0.250925576538852	0.801871649669343	0.884695323879627	6.76963523021049	6.72130635515505	6.82765359	6.7290647	6.70334663	6.68853022	6.7951546	6.71750675	146	110	93	100	121	83
23673438	FN434113.1	3672279	3672596	-	.	protease inhibitor Inh/omp19 family protein	protein_coding	WP_004164870.1	EAMY_3580	EAMY_RS33805	88.514253	95.849006	91.007674	113.208938	125.393924	140.322883	-1.19688919316781	414.798913107891	0.146131826644401	-1.77435402759418	0.0760046090697574	0.192444597050102	8.81992431193556	8.56101141699755	8.7311399	8.69365497	8.8329378	8.56694267	8.63146069	8.67931279	520	437	468	355	394	330
23673455	chrpEA29	9843	10139	+	.	helix-turn-helix transcriptional regulator	protein_coding	WP_013036333.1	.	EAMY_RS34460	80.089721	97.416756	92.718073	137.530827	155.766366	157.307488	-1.44832261125703	424.208109541906	0.15200674940651	-3.51552150170725	0.000438891218799052	0.00369113070595051	8.97042545981158	8.43798138861307	8.83332591	8.81082631	8.87652273	8.46680024	8.60532186	8.65436385	590	507	490	300	374	314
23673457	chrpEA29	26315	26918	+	.	ParA family protein	pseudogene	.	.	EAMY_RS34550	9.582921	9.221765	8.566556	12.035298	14.805099	11.365939	-1.21636560382529	78.7034715481452	0.218106656868359	-1.29559056030828	0.195116583015234	0.360621463751136	6.43106562293478	6.15218916972076	6.36207568	6.39208274	6.28688238	6.24219712	6.22996932	6.25544988	105	98	72	73	72	59
25395697	FN434113.1	1541078	1541248	+	rpmF	50S ribosomal protein L32	protein_coding	WP_004157101.1	EAMY_1470	EAMY_RS34565	2726.422708	2347.954947	3062.260679	2499.220985	2481.832154	2576.057956	1.24133538002224	5446.61554767828	0.163380952260446	1.90899212269867	0.0562631078570886	0.157090917306031	12.246637098607	12.5587984964554	12.36795416	12.24873487	12.33399967	12.44260447	12.34051303	12.64106817	6173	4651	4620	5880	5190	5971
25395699	FN434113.1	3198105	3198485	-	rnpB	RNase P RNA component class A	RNase_P_RNA	.	.	EAMY_RS34575	35982.766545	43068.200649	36901.651136	45711.221751	46147.413373	47909.541153	-1.05198252036925	195226.797793193	0.125777458137796	-0.581270557085279	0.561058120919271	0.715718712303927	17.6108824882134	17.5377745781419	17.6355934	17.52468507	17.6133686	17.4623404	17.60945687	17.58291307	251561	192686	191442	172905	212111	160317
30316839	FN434113.1	217296	217421	+	.	RtT sRNA	ncRNA	.	.	EAMY_RS34620	36.49803	32.540471	19.488512	17.582634	38.381991	28.755625	1.2162719392365	43.3853147823312	0.330842320382055	0.853777800839561	0.393228116788279	0.573443285325137	5.29928096591886	5.56662152103693	5.23860226	5.49685103	5.4010923	5.55394991	5.50398678	5.33696041	32	53	38	58	53	28
30316843	FN434113.1	323559	323810	+	.	hypothetical protein	protein_coding	WP_024015134.1	EAMY_0269	EAMY_RS34640	43.42007	50.038649	42.805125	48.626971	59.383458	65.835247	-1.10699961972314	155.866258333092	0.182327755951531	-0.804346687420891	0.421196781423053	0.600062977984967	7.3568808791424	7.20758825583168	7.25255367	7.28154942	7.40033514	7.19014347	7.28724071	7.26463702	177	164	174	138	163	123
30316846	FN434113.1	416000	416365	-	.	GIY-YIG nuclease family protein	protein_coding	WP_024015140.1	.	EAMY_RS34655	73.656284	76.092163	73.08192	101.57754	104.959847	93.002987	-1.17404022911365	381.728595230068	0.141995299018395	-1.63020779989895	0.103057585979202	0.238087122356722	8.6860240982189	8.45776346053192	8.69643343	8.60741292	8.57727821	8.47580395	8.50810679	8.56357802	537	421	357	340	360	305
30316850	FN434113.1	465105	465347	+	.	hypothetical protein	protein_coding	WP_004155184.1	EAMY_0395	EAMY_RS34675	1.305166	0.636711	2.887187	0.854711	0.75101	2.354262	1.4327920439919	4.4275995638999	0.921255577965576	0.563176217187227	0.573314895934155	NA	1.85759702549973	2.38713194046949	2.04600315	2.03369295	2.13088758	2.07835934	2.03465282	2.19179449	3	2	6	4	2	8
30316851	FN434113.1	465572	466146	+	.	DUF932 domain-containing protein	pseudogene	.	.	EAMY_RS34680	5.102063	3.901653	6.558308	1.324431	4.125985	0.994931	2.87111327735504	26.2463500281572	0.4859921015491	3.13093617598933	0.00174250025547963	0.010628731644748	3.75185233159913	5.28618149908799	4.37340638	4.62078634	4.34359136	4.76795038	4.66532642	4.94171146	11	26	6	37	29	43
30316856	FN434113.1	668614	669252	-	.	NrsF family protein	protein_coding	WP_024015164.1	.	EAMY_RS34705	18.860565	17.917581	10.8422	16.793272	23.276031	23.277348	-1.15870295887874	140.216011985112	0.215665996014345	-0.985369846480648	0.324442435454458	0.503173562362143	7.23830371169506	7.01616865523405	7.08059456	7.18935779	7.24022237	7.16020228	7.13713568	6.91971056	155	163	156	152	148	79
30316860	FN434113.1	709054	709238	-	ssrS	6S RNA	ncRNA	.	.	EAMY_RS34725	2357.663886	2603.90808	2264.038391	27956.102266	26040.628955	7283.525831	-7.42985547072702	24247.225069868	0.483740216381828	-5.98117346672275	2.21535793164364e-09	1.08226750719414e-07	15.3833568076763	12.4900350736732	15.15649966	14.94500526	13.93624282	13.25571968	13.31975136	13.30875861	74704	52796	14132	5501	6227	4776
30316868	FN434113.1	983992	984195	-	.	KTSC domain-containing protein	protein_coding	WP_013035901.1	.	EAMY_RS34765	784.337481	775.878958	907.0756	757.475369	874.904924	808.117646	1.16873706871803	2022.92783870172	0.144014698309594	1.561996138506	0.11828889854467	0.260926773549397	10.8649576582064	11.0906805145558	10.92261813	10.91513253	10.91464858	10.95676197	10.95979152	11.17309778	2232	1956	1729	2018	2046	2110
30316869	FN434113.1	1080835	1080931	+	ffs	signal recognition particle sRNA small type	SRP_RNA	.	.	EAMY_RS34770	25.339727	21.533298	25.314974	22.839297	24.458161	27.523018	1.10765034814178	28.751942037092	0.335702270214263	0.439384987716607	0.660382602368929	0.789417418161058	4.76772089559742	4.91946575447089	4.81657205	4.78794076	4.85704394	4.85893353	4.80581287	4.90776791	32	26	28	31	27	28
30316872	FN434113.1	1088599	1088748	-	rsmS	pleiotropic regulatory protein RsmS	protein_coding	WP_004156365.1	EAMY_1011	EAMY_RS34785	229.937589	254.77347	201.7061	324.465524	403.923386	340.708756	-1.35578663994941	520.755087538957	0.128530700740483	-3.41653906021823	0.000634225646647982	0.0048883934992218	9.22766897408933	8.78786384181401	9.11198384	9.16050799	9.09156185	8.87359402	8.95490283	8.87728255	703	664	536	435	494	345
30316874	FN434113.1	1133134	1133304	-	.	tyrosine-type recombinase/integrase	protein_coding	WP_004156480.1	.	EAMY_RS34795	3.245741	6.333597	6.154267	12.955625	10.672252	7.806236	-1.7657108200395	16.0177547429952	0.485647637184688	-1.68897987264799	0.0912232871673208	0.219292492767025	4.34526366849897	3.5495926946967	4.15822912	4.03622557	3.9731009	3.82972801	3.94722441	3.96996447	32	20	14	7	14	12
30316876	FN434113.1	1135317	1135622	-	.	hypothetical protein	protein_coding	WP_004156497.1	EAMY_1063	EAMY_RS34805	928.663869	823.66036	950.638157	619.012129	656.625986	587.665271	1.66963704678355	2857.99470849934	0.137387522287552	5.3828361187913	7.33212885321624e-08	2.27638617293312e-06	11.0637523559422	11.803912903331	11.30120221	11.23332944	11.21088463	11.61743348	11.5348622	11.74488625	2736	2202	1886	3584	3258	3317
30316878	FN434113.1	1172406	1172573	+	.	hypothetical protein	protein_coding	WP_229023891.1	EAMY_1104	EAMY_RS34815	3.775658	3.683827	2.088055	3.708837	10.862828	5.675452	-1.7999468375943	9.62896142724401	0.612389092082369	-1.38466590500594	0.166154649091827	0.328160371155202	3.63718772780236	2.76883375647029	3.21380384	3.41880453	3.27447896	3.21987827	3.21831445	3.17135615	9	20	10	8	8	4
30316884	FN434113.1	1247111	1247235	+	.	RtT sRNA	ncRNA	.	.	EAMY_RS34845	1.902932	4.33218	3.507932	12.184765	3.64991	9.15337	-2.30707075699227	8.66692415422697	0.699511674577454	-1.72414885332995	0.0846809746844635	0.208532392810814	3.59127825713184	2.40086582329014	3.27517594	3.01458965	3.16851548	2.97728212	3.05537647	3.04777062	22	5	12	3	7	5
30316885	FN434113.1	1249594	1249897	+	nadA	quinolinate synthase NadA	pseudogene	.	.	EAMY_RS34850	88.67829	101.02653	90.871598	122.294012	109.257178	154.626206	-1.20357781156511	405.059383948096	0.183359914770395	-1.45794905995586	0.144854584458202	0.299817401601338	8.78958061886571	8.52201006746362	8.73429163	8.54546164	8.85235055	8.51631767	8.61564695	8.62572944	537	364	493	340	397	315
30316886	FN434113.1	1271583	1271747	+	.	AcrZ family multidrug efflux pump-associated protein	protein_coding	WP_004156707.1	EAMY_1196	EAMY_RS34855	2744.354375	2718.865203	3274.070035	2994.162656	3378.931937	3394.374549	1.03478119747821	6146.69511965562	0.151331948202112	0.32594402852363	0.744466703162089	0.841966223196443	12.5606024189661	12.6101624019979	12.56467036	12.53947682	12.60261352	12.50751863	12.51165393	12.74743308	7136	6110	5874	5711	5799	6160
30316889	FN434113.1	1313649	1313753	-	.	protein YohO	protein_coding	WP_004156777.1	EAMY_1240	EAMY_RS34870	20.388555	26.523554	22.550993	23.736555	35.630075	22.701809	-1.02248825509476	31.7440544346546	0.33092632262537	-0.0969529149527678	0.922763786642458	0.961248447546643	5.00184906113273	4.97485365695376	4.96676592	5.06918604	4.92574526	4.91731121	5.02053056	5.00249498	36	41	25	27	36	27
30316899	FN434113.1	1462611	1462778	+	rmf	ribosome modulation factor	protein_coding	WP_004156979.1	EAMY_1382	EAMY_RS34920	4353.333984	5392.662132	5758.855329	5929.193717	4543.377691	5872.958104	1.08706225895643	10844.7741215992	0.198989181719307	0.605231745192048	0.545025025664688	0.704503165470075	13.34318961813	13.4637185073457	13.48155729	13.16764598	13.41550929	13.25589006	13.42794267	13.57394305	14388	8365	10348	9224	11711	11032
30316904	FN434113.1	1567439	1567597	+	.	YqaE/Pmp3 family membrane protein	protein_coding	WP_004157155.1	EAMY_1497	EAMY_RS34945	1271.114538	1251.875597	874.776798	1128.606027	1416.922652	1251.512205	1.02294008567169	2282.05460490102	0.134205619294489	0.243817271252923	0.807372343411206	0.887953715427713	11.140012338426	11.1720450514524	11.12039691	11.17552608	11.14120458	11.21882141	11.21854704	11.04044904	2592	2469	2087	2549	2573	1586
30316911	FN434113.1	1655606	1657105	+	.	hypothetical protein	protein_coding	WP_004157294.1	EAMY_1594	EAMY_RS34980	20.24508	24.445875	24.087801	34.846582	28.286803	34.642961	-1.24378553117969	500.247417852284	0.18559654372868	-1.6958168150269	0.089920577034334	0.217090230311088	9.11447942237788	8.80158438467333	9.13668028	8.87049482	9.07399292	8.7557905	8.89446276	8.96946396	755	465	545	383	474	412
30316912	FN434113.1	1715467	1716018	+	infC	translation initiation factor IF-3	protein_coding	WP_013036016.1	.	EAMY_RS34985	3614.823435	3356.066428	3373.524996	4525.013782	4371.957547	3908.733394	-1.08130147724582	25604.0507390605	0.129518063470627	-0.870680223130473	0.383928779845154	0.565592641527982	14.6993351390606	14.5866332866461	14.77458962	14.62802508	14.60277824	14.60913001	14.56451636	14.65930242	36079	26448	22629	25166	23947	21234
30316917	FN434113.1	1831923	1832132	+	.	glycine zipper 2TM domain-containing protein	protein_coding	WP_004157539.1	EAMY_1768	EAMY_RS35010	55.502177	82.886106	55.124649	90.33078	81.688464	95.801636	-1.21438678402919	193.179297151324	0.207728418571571	-1.34901135466466	0.1773333190026	0.341402600729196	7.72782686639118	7.44602745174366	7.70733278	7.5355986	7.69404375	7.39978982	7.66481544	7.4788508	274	188	211	147	225	132
30316919	FN434113.1	1898319	1898531	-	.	hypothetical protein	protein_coding	WP_004157635.1	EAMY_1832	EAMY_RS35020	13.02868	19.975681	19.762998	28.277704	30.844311	34.916022	-1.54760885003547	61.9693972812291	0.271877853162312	-2.3173674378867	0.0204837245557028	0.0736438668550269	6.23169187738495	5.60849229167583	6.02844924	5.99012109	6.10174063	5.68014465	5.862149	5.91560038	87	72	78	35	55	48
30316924	FN434113.1	1971140	1971298	-	.	YmiA family putative membrane protein	protein_coding	WP_071524081.1	.	EAMY_RS35045	2858.885698	4122.480348	4005.992362	4621.972599	3543.167458	3628.006152	1.06643744008618	7336.56237983931	0.211622364657141	0.438513841276057	0.661013838758652	0.789618217414403	12.7936535567211	12.8866258706664	12.98455228	12.66490702	12.73997541	12.62942175	12.91469022	12.98671893	10615	6174	6050	5733	8473	7263
30316926	FN434113.1	2028665	2028795	+	.	RtT sRNA	ncRNA	.	.	EAMY_RS35055	1.815775	2.952686	4.686169	3.6994	6.965477	10.917664	-1.94398525959686	7.98205739900628	0.693716820791313	-1.38243336604692	0.166838677058464	0.328438634422749	3.39286049722805	2.44894363248781	2.91863763	2.99202278	3.10717597	2.85886564	2.89855623	2.97355393	7	10	15	3	5	7
30316948	FN434113.1	2390165	2390290	-	.	tail fiber assembly protein	protein_coding	WP_080515488.1	.	EAMY_RS35165	56.005598	65.080942	41.761097	51.648986	65.176966	63.565066	1.03802677446403	86.3137747560539	0.220983082418707	0.243655106573291	0.807497945306178	0.887953715427713	6.40879051558135	6.45389478767583	6.38082286	6.42442104	6.45438688	6.43203595	6.52805672	6.34909217	94	90	84	89	106	60
30316950	FN434113.1	2390473	2391247	+	.	IS3 family transposase	pseudogene	.	.	EAMY_RS35175	5.933873	5.98919	4.300046	8.307794	6.946603	10.580508	-1.39790044275058	64.667524188586	0.268207234415968	-1.80182170679584	0.0715734613990984	0.184745173867758	6.23991342803578	5.74835532035399	6.1091124	5.93291499	6.20243458	5.93683691	5.94844723	5.8576325	93	59	86	58	60	38
30316966	FN434113.1	2729588	2729968	+	ssrA	transfer-messenger RNA	tmRNA	.	.	EAMY_RS35255	525297.405312	569268.126331	540107.616993	712508.934606	593943.358224	627100.412367	-1.03606376282054	2734571.28502237	0.1516251833404	-0.33709963540828	0.736041792261886	0.836873374007344	21.4082129406103	21.3571008613062	21.52627483	21.26792349	21.3677982	21.29945542	21.37139333	21.42325901	3921126	2479978	2505834	2524168	2803647	2346465
30316972	FN434113.1	2900831	2901301	+	.	hypothetical protein	protein_coding	WP_004159584.1	EAMY_2812	EAMY_RS35285	8.417073	9.362082	5.399683	10.436189	6.974351	4.453603	1.18053324858545	42.8462561752548	0.367345767000399	0.651807359084389	0.514525453674623	0.678006171006385	5.29276075844677	5.53894418090362	5.57278596	5.31389983	5.19315312	5.46628485	5.52624903	5.33506461	71	36	22	50	57	29
30316975	FN434113.1	2941194	2941349	+	.	alpha-N-arabinofuranosidase	pseudogene	.	EAMY_2849	EAMY_RS35300	9.656972	19.340091	2.248674	5.769302	24.566703	17.724874	-1.32238850305127	23.8488570922164	0.615398048302154	-0.655098091400346	0.512404600846525	0.676015918988148	4.77290637537676	4.34755062849062	4.32538499	4.73740367	4.62628421	4.45302682	4.70958803	4.25109234	13	42	29	19	39	4
